0.00000 -0.000756051400
0.15620 -0.000855368700
0.31250 -0.000887576100
0.46880 -0.000892084700
0.62500 -0.000894119800
0.78120 -0.000862175800
0.93750 -0.000735809300
1.09380 -0.000496285600
1.25000 -0.000193423000
1.40620 0.000103715500
1.56250 0.000362928800
1.71880 0.000576261900
1.87500 0.000723867800
2.03120 0.000782964500
2.18750 0.000755365200
2.34380 0.000667176200
2.50000 0.000544090200
2.65620 0.000399805800
2.81250 0.000237412700
2.96880 0.000049200100
3.12500 -0.000163619700
3.28120 -0.000371062800
3.43750 -0.000530448700
3.59380 -0.000609594700
3.75000 -0.000583951900
3.90620 -0.000443241000
4.06250 -0.000217088400
4.21880 0.000030546000
4.37500 0.000242954400
4.53120 0.000406300600
4.68750 0.000535735700
4.84380 0.000637846900
5.00000 0.000700416600
5.15620 0.000694840400
5.31250 0.000602235600
5.46880 0.000447726100
5.62500 0.000288940500
5.78120 0.000174638000
5.93750 0.000111939300
6.09380 0.000078447700
6.25000 0.000057384100
6.40620 0.000042877300
6.56250 0.000032197300
6.71880 0.000024115500
6.87500 0.000017680500
7.03120 0.000012492500
7.18750 0.000008410200
7.34380 0.000005287900
7.50000 0.000002954900
7.65620 0.000001247200
7.81250 0.000000033300
7.96880 -0.000000794100
8.12500 -0.000001321700
8.28120 -0.000001626300
8.43750 -0.000001769000
8.59380 -0.000001799400
8.75000 -0.000001751100
8.90620 -0.000001651700
9.06250 -0.000001520700
9.21880 -0.000001375300
9.37500 -0.000001226500
9.53120 -0.000001083200
9.68750 -0.000000947900
9.84380 -0.000000823600
10.00000 -0.000000709500
10.15620 -0.000000607500
10.31250 -0.000000516600
10.46880 -0.000000438100
10.62500 -0.000000369900
10.78120 -0.000000312000
10.93750 -0.000000261600
11.09380 -0.000000219000
11.25000 -0.000000182200
11.40620 -0.000000151500
11.56250 -0.000000125600
11.71880 -0.000000104400
11.87500 -0.000000086500
12.03120 -0.000000071900
12.18750 -0.000000059100
12.34380 -0.000000049000
12.50000 -0.000000040100
12.65620 -0.000000033400
12.81250 -0.000000027300
12.96880 -0.000000022800
13.12500 -0.000000018600
13.28120 -0.000000015600
13.43750 -0.000000012500
13.59380 -0.000000010600
13.75000 -0.000000008500
13.90620 -0.000000007300
14.06250 -0.000000005800
14.21880 -0.000000005000
14.37500 -0.000000003900
14.53120 -0.000000003400
14.68750 -0.000000002700
14.84380 -0.000000002400
15.00000 -0.000000001800
15.15620 -0.000000001700
15.31250 -0.000000001300
15.46880 -0.000000001200
15.62500 -0.000000000800
15.78120 -0.000000001000
15.93750 -0.000000000600
16.09380 -0.000000000700
16.25000 -0.000000000500
16.40620 -0.000000000500
16.56250 -0.000000000200
16.71880 -0.000000000500
16.87500 -0.000000000200
17.03120 -0.000000000400
17.18750 -0.000000000200
17.34380 -0.000000000300
17.50000 -0.000000000200
17.65620 -0.000000000300
17.81250 -0.000000000100
17.96880 -0.000000000200
18.12500 -0.000000000200
18.28120 -0.000000000300
18.43750 -0.000000000100
18.59380 -0.000000000300
18.75000 0.000000000000
18.90620 -0.000000000200
19.06250 0.000000000000
19.21880 -0.000000000300
19.37500 -0.000000000100
19.53120 -0.000000000200
19.68750 -0.000000000100
19.84380 -0.000000000100
20.00000 -0.000000000100
20.15620 -0.000000000200
20.31250 0.000000000000
20.46880 -0.000000000100
20.62500 -0.000000000100
20.78120 -0.000000000200
20.93750 0.000000000000
21.09380 -0.000000000200
21.25000 -0.000000000100
21.40620 -0.000000000100
21.56250 -0.000000000100
21.71880 -0.000000000200
21.87500 0.000000000000
22.03120 -0.000000000100
22.18750 0.000000000000
22.34380 -0.000000000200
22.50000 0.000000000000
22.65620 -0.000000000100
22.81250 0.000000000000
22.96880 -0.000000000200
23.12500 -0.000000000100
23.28120 -0.000000000100
23.43750 0.000000000000
23.59380 -0.000000000200
23.75000 -0.000000000100
23.90620 -0.000000000100
24.06250 0.000000000000
24.21880 -0.000000000100
24.37500 0.000000000000
24.53120 -0.000000000100
24.68750 -0.000000000100
24.84380 -0.000000000100
25.00000 -0.000000000100
25.15620 -0.000000000100
25.31250 0.000000000000
25.46880 -0.000000000100
25.62500 0.000000000000
25.78120 -0.000000000100
25.93750 -0.000000000100
26.09380 -0.000000000100
26.25000 -0.000000000100
26.40620 -0.000000000100
26.56250 -0.000000000100
26.71880 -0.000000000100
26.87500 -0.000000000200
27.03120 -0.000000000100
27.18750 0.000000000000
27.34380 0.000000000000
27.50000 -0.000000000100
27.65620 0.000000000000
27.81250 -0.000000000100
27.96880 0.000000000000
28.12500 -0.000000000100
28.28120 0.000000000000
28.43750 -0.000000000100
28.59380 -0.000000000100
28.75000 -0.000000000100
28.90620 -0.000000000100
29.06250 0.000000000000
29.21880 0.000000000000
29.37500 -0.000000000100
29.53120 -0.000000000100
29.68750 -0.000000000100
29.84380 0.000000000000
30.00000 0.000000000000
30.15620 0.000000000000
30.31250 0.000000000000
30.46880 0.000000000000
30.62500 -0.000000000100
30.78120 -0.000000000100
30.93750 0.000000000000
31.09380 0.000000000000
31.25000 0.000000000000
31.40620 0.000000000000
31.56250 -0.000000000100
31.71880 0.000000000000
31.87500 -0.000000000100
32.03120 0.000000000000
32.18750 -0.000000000100
32.34380 0.000000000000
32.50000 -0.000000000100
32.65620 0.000000000000
32.81250 -0.000000000100
32.96880 0.000000000000
33.12500 -0.000000000000
33.28120 -0.000000000100
33.43750 -0.000000000100
33.59380 -0.000000000000
33.75000 -0.000000000100
33.90620 -0.000000000000
34.06250 -0.000000000100
34.21880 -0.000000000000
34.37500 -0.000000000100
34.53120 -0.000000000000
34.68750 -0.000000000100
34.84380 -0.000000000000
35.00000 -0.000000000100
35.15620 -0.000000000000
35.31250 -0.000000000100
35.46880 -0.000000000000
35.62500 -0.000000000100
35.78120 -0.000000000000
35.93750 -0.000000000100
36.09380 -0.000000000100
36.25000 -0.000000000100
36.40620 0.000000000100
36.56250 -0.000000000100
36.71880 0.000000000000
36.87500 -0.000000000100
37.03120 0.000000000100
37.18750 0.000000000000
37.34380 0.000000000100
37.50000 0.000000000000
37.65620 0.000000000100
37.81250 0.000000000100
37.96880 0.000000000100
38.12500 0.000000000200
38.28120 0.000000000300
38.43750 0.000000000200
38.59380 0.000000000300
38.75000 0.000000000300
38.90620 0.000000000600
39.06250 0.000000000500
39.21880 0.000000000700
39.37500 0.000000000600
39.53120 0.000000000900
39.68750 0.000000000900
39.84380 0.000000001200
40.00000 0.000000001200
40.15620 0.000000001500
40.31250 0.000000001600
40.46880 0.000000001900
40.62500 0.000000002000
40.78120 0.000000002400
40.93750 0.000000002500
41.09380 0.000000002800
41.25000 0.000000002900
41.40620 0.000000003200
41.56250 0.000000003400
41.71880 0.000000003600
41.87500 0.000000003600
42.03120 0.000000003700
42.18750 0.000000003400
42.34380 0.000000003200
42.50000 0.000000002500
42.65620 0.000000001700
42.81250 0.000000000300
42.96880 -0.000000001700
43.12500 -0.000000004800
43.28120 -0.000000008900
43.43750 -0.000000014500
43.59380 -0.000000021800
43.75000 -0.000000031400
43.90620 -0.000000043500
44.06250 -0.000000059400
44.21880 -0.000000079000
44.37500 -0.000000103100
44.53120 -0.000000132000
44.68750 -0.000000166900
44.84380 -0.000000208200
45.00000 -0.000000257400
45.15620 -0.000000315800
45.31250 -0.000000384900
45.46880 -0.000000466700
45.62500 -0.000000563800
45.78120 -0.000000678700
45.93750 -0.000000814800
46.09380 -0.000000975700
46.25000 -0.000001165100
46.40620 -0.000001386800
46.56250 -0.000001645000
46.71880 -0.000001943500
46.87500 -0.000002285700
47.03120 -0.000002674700
47.18750 -0.000003111400
47.34380 -0.000003595700
47.50000 -0.000004124200
47.65620 -0.000004690900
47.81250 -0.000005283800
47.96880 -0.000005884400
48.12500 -0.000006465600
48.28120 -0.000006990200
48.43750 -0.000007410700
48.59380 -0.000007668100
48.75000 -0.000007690900
48.90620 -0.000007395100
49.06250 -0.000006685600
49.21880 -0.000005463800
49.37500 -0.000003639400
49.53120 -0.000001149100
49.68750 0.000002021300
49.84380 0.000005812300
50.00000 0.000010050800
50.15620 0.000014398900
50.31250 0.000018325100
50.46880 0.000021047800
50.62500 0.000021618300
50.78120 0.000019708600
50.93750 0.000016856900
51.09380 0.000016023200
51.25000 0.000018808800
51.40620 0.000023438300
51.56250 0.000025944400
51.71880 0.000023538900
51.87500 0.000017754700
52.03120 0.000014612900
52.18750 0.000020029500
52.34380 0.000033948600
52.50000 0.000050512200
52.65620 0.000064232200
52.81250 0.000074169100
52.96880 0.000082767300
53.12500 0.000092237900
53.28120 0.000101287800
53.43750 0.000104732500
53.59380 0.000097273200
53.75000 0.000078051300
53.90620 0.000050962300
